pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Constituency_Type,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Alliance,Terms,Terms_Contested
AEMH110011,3,0,1972,DEORAOJI ZHOLBAJI KOLHE,,Maharashtra,HINGANGMAT,GEN,RPK,,19092,M,2,1,FALSE,FALSE,25.9,8788,11.92,,,,1
AEMH110019,3,0,1972,SHRWAN DOMA DARNE,,Maharashtra,UMRER,GEN,IND,,18368,M,2,1,FALSE,FALSE,33.23,13838,25.03,,,,1
AEMH110174,1,0,1962,SHAMRAO PAGA KAPGATE,,Maharashtra,SAKOLI,GEN,JS,,14324,M,2,2,FALSE,FALSE,26.95,576,1.08,,,,2
AEMH110174,3,0,1972,SHYAMRAO PAGAJI KAPGATE,,Maharashtra,SAKOLI,GEN,BJS,JS,21245,M,2,2,FALSE,FALSE,31.03,9895,14.45,,,,2
AEMH110307,3,0,1972,SINDE VITHALRAO RAGHOJI,,Maharashtra,HADGAON,GEN,PWP,,320,M,6,1,FALSE,FALSE,0.63,48,0.09,,,,1
AEMH110372,3,0,1972,JANKAR RAOSAHEB BAPUSAHEB,,Maharashtra,PARBHANI,GEN,INC,,26293,M,1,1,FALSE,FALSE,51.29,6965,13.59,,,1,1
AEMH110696,3,0,1972,MHASKE KISANRAV BALAJI,,Maharashtra,AHMEDNAGAR NORTH,GEN,INC,,31779,M,1,1,FALSE,FALSE,65.99,15399,31.98,,,1,1
AEMH110704,3,0,1972,LANGHE VAKTI RAO BABURAO,,Maharashtra,SHEVGAON,GEN,CPI,,31329,M,1,1,FALSE,FALSE,52.72,3232,5.44,,,1,1
AEMH110833,3,0,1972,AWATE GANPAT ABAJI,,Maharashtra,INDAPUR,GEN,SOP,,21842,M,2,1,FALSE,FALSE,33.6,21169,32.56,,,,1
AEMH111041,3,0,1972,PATIL NARSINGRAO BHUJANG,,Maharashtra,CHANDGAD,GEN,PWP,,18368,M,3,1,FALSE,FALSE,29.19,17510,27.83,,,,1
AEMH111044,3,0,1972,JAYA NAND SHIV RAM MATHKAR,,Maharashtra,SAWANTWADI,GEN,SOP,,10747,M,2,1,FALSE,FALSE,24.36,5453,12.36,,,,1
AEMH111045,3,0,1972,GANPAT SITARAM KALESKAR,,Maharashtra,SAWANTWADI,GEN,BJS,,5294,M,3,1,FALSE,FALSE,12,4866,11.03,,,,1
AEMH111046,3,0,1972,K. R. SAWANT ALIAST DESAI,,Maharashtra,SAWANTWADI,GEN,IND,,428,M,4,1,FALSE,FALSE,0.97,0,0,,,,1
AEMH111047,3,0,1972,SITARAM NARAYAN DESAI,,Maharashtra,VENGURLA,GEN,INC,,28655,M,1,1,FALSE,FALSE,62.85,17299,37.94,,,1,1
AEMH111048,3,0,1972,PUNDALIK A. KINALEKAR,,Maharashtra,VENGURLA,GEN,SOP,,11356,M,2,1,FALSE,FALSE,24.91,8042,17.64,,,,1
AEMH111049,3,0,1972,TODANKAR GUNWANT ATMARAM,,Maharashtra,VENGURLA,GEN,NCO,,3314,M,3,1,FALSE,FALSE,7.27,2119,4.65,,,,1
AEMH111050,3,0,1972,JADHAO BABURAO ATMARAM,,Maharashtra,VENGURLA,GEN,RPK,,1195,M,4,1,FALSE,FALSE,2.62,122,0.27,,,,1
AEMH111051,3,0,1972,PATKAR ANKUSH WASUDEO,,Maharashtra,VENGURLA,GEN,IND,,1073,M,5,1,FALSE,FALSE,2.35,0,0,,,,1
AEMH111054,3,0,1972,HARI BABURAO AGLAVE,,Maharashtra,KANKAVLI,GEN,NCO,,918,M,3,1,FALSE,FALSE,2.16,0,0,,,,1
AEMH111055,3,0,1972,VIJAY SINGH G. PRABHUGAOKAR,,Maharashtra,MALWAN,GEN,INC,,23386,M,1,1,FALSE,FALSE,60.65,10220,26.5,,,1,1
AEMH111056,3,0,1972,SHYAM G. KOCHAREKAR,,Maharashtra,MALWAN,GEN,SOP,,13166,M,2,1,FALSE,FALSE,34.14,12115,31.42,,,,1
AEMH111057,3,0,1972,PANDURANG R. CHAVHAN,,Maharashtra,MALWAN,GEN,IND,,1051,M,3,1,FALSE,FALSE,2.73,93,0.24,,,,1
AEMH111058,3,0,1972,MALANAKAR VITHAL NARAYAN,,Maharashtra,MALWAN,GEN,BJS,,958,M,4,1,FALSE,FALSE,2.48,0,0,,,,1
AEMH111059,3,0,1972,MIRASHI RAJABHAU GOVIND,,Maharashtra,DEOGAD,GEN,INC,,26918,M,1,1,FALSE,FALSE,68.61,20639,52.6,,,1,1
AEMH111060,3,0,1972,SATAM VASANT SADASHIV,,Maharashtra,DEOGAD,GEN,BJS,,6279,M,2,1,FALSE,FALSE,16,867,2.21,,,,1
AEMH111061,3,0,1972,RAMCHANDRA B. MUNJ,,Maharashtra,DEOGAD,GEN,SOP,,5412,M,3,1,FALSE,FALSE,13.79,4786,12.2,,,,1
AEMH111062,3,0,1972,TAWADE J. RAMKRISHNA,,Maharashtra,DEOGAD,GEN,IND,,626,M,4,1,FALSE,FALSE,1.6,0,0,,,,1
AEMH111065,3,0,1972,SADANAND SHIVRAM CHAWAN,,Maharashtra,RAJAPUR,GEN,IND,,770,M,3,1,FALSE,FALSE,1.81,0,0,,,,1
AEMH111066,3,0,1972,SHIWAJIRAO SAWANT,,Maharashtra,LANJA,GEN,INC,,21939,M,1,1,FALSE,FALSE,60.34,10631,29.24,,,1,1
AEMH111067,3,0,1972,JAGANNATHRAO JADHAO,,Maharashtra,LANJA,GEN,SOP,,11308,M,2,1,FALSE,FALSE,31.1,8932,24.57,,,,1
AEMH111068,3,0,1972,VANJARE NANA,,Maharashtra,LANJA,GEN,NCO,,2376,M,3,1,FALSE,FALSE,6.54,1642,4.52,,,,1
AEMH111069,3,0,1972,GOPAL KASHINATH SURVE,,Maharashtra,LANJA,GEN,IND,,734,M,4,1,FALSE,FALSE,2.02,0,0,,,,1
AEMH111070,3,0,1972,S. E. HASSNAIN,,Maharashtra,RATNAGIRI,GEN,INC,,22325,M,1,1,FALSE,FALSE,52.34,8930,20.93,,,1,1
AEMH111071,3,0,1972,NIWENDKAR V. KRISHNAJI,,Maharashtra,RATNAGIRI,GEN,BJS,,13395,M,2,1,FALSE,FALSE,31.4,8442,19.79,,,,1
AEMH111072,3,0,1972,BHATKAR NURUDDIN DAOOD,,Maharashtra,RATNAGIRI,GEN,IND,,4953,M,3,1,FALSE,FALSE,11.61,2970,6.96,,,,1
AEMH111073,1,0,1962,GANGARAM BHIKAJI KAMBALE,,Maharashtra,MAKHAJAN,SC,REP,,2134,M,4,2,FALSE,FALSE,10.53,0,0,,,,2
AEMH111073,3,0,1972,GANGARAM BHIKAJI KAMBALE,,Maharashtra,RATNAGIRI,GEN,RPK,REP,1983,M,4,2,TRUE,FALSE,4.65,0,0,,,,2
AEMH111074,3,0,1972,BHUVAD LAXMIBAI BABAJI,,Maharashtra,SANGAMESHWAR,GEN,INC,,21952,M,1,1,FALSE,FALSE,54.46,12766,31.67,,,1,1
AEMH111075,3,0,1972,BHIDE S. DATTATRAY,,Maharashtra,SANGAMESHWAR,GEN,BJS,,9186,M,2,1,FALSE,FALSE,22.79,1383,3.43,,,,1
AEMH111076,3,0,1972,ANERAO MANOHAR SUBHANRAO,,Maharashtra,SANGAMESHWAR,GEN,SOP,,7803,M,3,1,FALSE,FALSE,19.36,6439,15.98,,,,1
AEMH111077,3,0,1972,SHEKASAN MAHAMAD DAUD,,Maharashtra,SANGAMESHWAR,GEN,IND,,1364,M,4,1,FALSE,FALSE,3.38,0,0,,,,1
AEMH111078,3,0,1972,PARSHURAM K. RAO SAWANT,,Maharashtra,CHIPLUN,GEN,INC,,34379,M,1,1,FALSE,FALSE,85.63,28612,71.27,,,1,1
AEMH111079,3,0,1972,RAJARAM GANGARAM GHAG,,Maharashtra,CHIPLUN,GEN,BJS,,5767,M,2,1,FALSE,FALSE,14.37,0,0,,,,1
AEMH111080,3,0,1972,NATU SHRIDHAR DATTATRAY,,Maharashtra,GUHAGAR,GEN,BJS,,22145,M,1,1,FALSE,FALSE,48.23,2279,4.96,,,1,1
AEMH111081,3,0,1972,RAMCHANDRA S. BENDAL,,Maharashtra,GUHAGAR,GEN,INC,,19866,M,2,1,FALSE,FALSE,43.27,16812,36.61,,,,1
AEMH111082,3,0,1972,GANESH BABAJI PAWAR,,Maharashtra,GUHAGAR,GEN,IND,,3054,M,3,1,FALSE,FALSE,6.65,2202,4.8,,,,1
AEMH111083,3,0,1972,SHANTARAM SONU SOLAKAR,,Maharashtra,GUHAGAR,GEN,SHS,,852,M,4,1,FALSE,FALSE,1.86,0,0,,,,1
AEMH111085,3,0,1972,PALANE MADHAO RAMAJEE,,Maharashtra,KHED BUNDAR,GEN,BJS,,5196,M,2,1,FALSE,FALSE,11.83,405,0.92,,,,1
AEMH111086,3,0,1972,BHAI BHOSALE,,Maharashtra,KHED BUNDAR,GEN,SHS,,4791,M,3,1,FALSE,FALSE,10.91,929,2.11,,,,1
AEMH111087,3,0,1972,JOGALEKAR SADASHIV VISHNU,,Maharashtra,KHED BUNDAR,GEN,CPI,,3862,M,4,1,FALSE,FALSE,8.79,0,0,,,,1
AEMH111089,3,0,1972,SAKPAL GANGARAM DAULAT,,Maharashtra,DAPOLI,GEN,IND,,25637,M,2,1,FALSE,FALSE,45.9,0,0,,,,1
AEMH111090,3,0,1972,DIGAMBAR VINAYAK,,Maharashtra,MAHAD,GEN,SOP,,27737,M,1,1,FALSE,FALSE,55.32,5336,10.64,,,1,1
AEMH111091,3,0,1972,KAMAL VICHARE,,Maharashtra,MAHAD,GEN,INC,,22401,M,2,1,FALSE,FALSE,44.68,0,0,,,,1
AEMH111093,3,0,1972,ANNA THOSAR,,Maharashtra,SHRIWARDHAN,GEN,BJS,,8808,M,2,1,FALSE,FALSE,15.7,0,0,,,,1
AEMH111096,3,0,1972,MOHAN MAHADEO PATIL,,Maharashtra,PEN,GEN,INC,,21293,M,2,1,FALSE,FALSE,33.7,0,0,,,,1
AEMH111097,3,0,1972,NARAYAN KANHOBA BHAGAT,,Maharashtra,ALIBAG,GEN,INC,,22279,M,1,1,FALSE,FALSE,38.62,3594,6.23,,,1,1
AEMH111098,3,0,1972,VASANT RAJARAM RAUT,,Maharashtra,ALIBAG,GEN,PWP,,18685,M,2,1,FALSE,FALSE,32.39,1961,3.4,,,,1
AEMH111099,3,0,1972,K. D. KRISHNARAO,,Maharashtra,ALIBAG,GEN,IND,,16724,M,3,1,FALSE,FALSE,28.99,0,0,,,,1
AEMH111101,3,0,1972,GOPAL GOVIND PATIL,,Maharashtra,PANVEL,GEN,INC,,25255,M,2,1,FALSE,FALSE,43.37,0,0,,,,1
AEMH111102,3,0,1972,BALKRISHNA LIMBAJI PATIL,,Maharashtra,KHALAPUR,GEN,INC,,28381,M,1,1,FALSE,FALSE,58.96,13745,28.55,,,1,1
AEMH111103,3,0,1972,VISHNU NARAYAN THANAGE,,Maharashtra,KHALAPUR,GEN,PWP,,14636,M,2,1,FALSE,FALSE,30.41,10468,21.75,,,,1
AEMH111104,3,0,1972,MADHUSUDAN R. MAHENDALE,,Maharashtra,KHALAPUR,GEN,BJS,,4168,M,3,1,FALSE,FALSE,8.66,3217,6.68,,,,1
AEMH111105,3,0,1972,DATTATRAYA D. PHANASE,,Maharashtra,KHALAPUR,GEN,NCO,,951,M,4,1,FALSE,FALSE,1.98,0,0,,,,1
AEMH111106,3,0,1972,ALOO JAL CHIBBER,,Maharashtra,COLABA,GEN,INC,,27141,M,1,1,FALSE,FALSE,73.38,19066,51.55,,,1,1
AEMH111107,3,0,1972,JAMITRAM KASHIRAM JOSHI,,Maharashtra,COLABA,GEN,NCO,,8075,M,2,1,FALSE,FALSE,21.83,6513,17.61,,,,1
AEMH111108,3,0,1972,SHANKAR GOVIND KHANEKAR,,Maharashtra,COLABA,GEN,IND,,1562,M,3,1,FALSE,FALSE,4.22,1351,3.65,,,,1
AEMH111109,3,0,1972,K. T. MIRCHANDANI,,Maharashtra,COLABA,GEN,IND,,211,M,4,1,FALSE,FALSE,0.57,0,0,,,,1
AEMH111110,3,0,1972,POPAT MOHANLAL BHAVANBHAI,,Maharashtra,DHOBITALAD,GEN,INC,,25259,M,1,1,FALSE,FALSE,61.31,16406,39.82,,,1,1
AEMH111111,3,0,1972,VINOD CHHAJURAM GUPTA,,Maharashtra,DHOBITALAD,GEN,BJS,,8853,M,2,1,FALSE,FALSE,21.49,2226,5.4,,,,1
AEMH111112,3,0,1972,RAJDA R. GOKULDAS,,Maharashtra,DHOBITALAD,GEN,NCO,,6627,M,3,1,FALSE,FALSE,16.08,6462,15.68,,,,1
AEMH111113,3,0,1972,ASHOK P. ZAVERI,,Maharashtra,DHOBITALAD,GEN,IND,,165,M,4,1,FALSE,FALSE,0.4,9,0.02,,,,1
AEMH111114,3,0,1972,KISHINCHAND T. MIRCHANDANI,,Maharashtra,DHOBITALAD,GEN,IND,,156,M,5,1,FALSE,FALSE,0.38,16,0.04,,,,1
AEMH111115,3,0,1972,HARIRAM K. CHAWLA,,Maharashtra,DHOBITALAD,GEN,IND,,140,M,6,1,FALSE,FALSE,0.34,0,0,,,,1
AEMH111116,3,0,1972,PRAMOD NAVALKAR,,Maharashtra,GIRGAON,GEN,SHS,,25636,M,1,1,FALSE,FALSE,50.76,769,1.52,,,1,1
AEMH111117,3,0,1972,KHADIKAR Y. VINAYAK,,Maharashtra,GIRGAON,GEN,INC,,24867,M,2,1,FALSE,FALSE,49.24,0,0,,,,1
AEMH111118,3,0,1972,BUKHARI Z. BURHANUDDIN,,Maharashtra,KUMBHARWADA,GEN,IND,,18145,M,1,1,FALSE,FALSE,37.52,2087,4.32,,,1,1
AEMH111119,3,0,1972,CHAGLA SHAUKAT CURRIMBHOY,,Maharashtra,KUMBHARWADA,GEN,INC,,16058,M,2,1,FALSE,FALSE,33.21,5906,12.21,,,,1
AEMH111120,3,0,1972,SHAH CHHOTALAL NANCHAND,,Maharashtra,KUMBHARWADA,GEN,NCO,,10152,M,3,1,FALSE,FALSE,20.99,6609,13.67,,,,1
AEMH111121,3,0,1972,SHARAD RAO,,Maharashtra,KUMBHARWADA,GEN,SOP,,3543,M,4,1,FALSE,FALSE,7.33,3340,6.91,,,,1
AEMH111122,3,0,1972,JAYANTILAL MANILAL PATNI,,Maharashtra,KUMBHARWADA,GEN,IND,,203,M,5,1,FALSE,FALSE,0.42,26,0.05,,,,1
AEMH111123,3,0,1972,SEKRETA RIISMAIL DADABHAI,,Maharashtra,KUMBHARWADA,GEN,IND,,177,M,6,1,FALSE,FALSE,0.37,97,0.2,,,,1
AEMH111124,3,0,1972,SHAIDA MOHAMMEDALI HARJI,,Maharashtra,KUMBHARWADA,GEN,IND,,80,M,7,1,FALSE,FALSE,0.17,0,0,,,,1
AEMH111125,3,0,1972,G. M. H. NOORMOHAMAD,,Maharashtra,UMARKHADI,GEN,MUL,,27138,M,1,1,FALSE,FALSE,51.93,6017,11.51,,,1,1
AEMH111126,3,0,1972,MIYA AHMED LATIF,,Maharashtra,UMARKHADI,GEN,INC,,21121,M,2,1,FALSE,FALSE,40.42,17338,33.18,,,,1
AEMH111127,3,0,1972,NARAYAN KAKAD MURLIDHAR,,Maharashtra,UMARKHADI,GEN,NCO,,3783,M,3,1,FALSE,FALSE,7.24,3569,6.83,,,,1
AEMH111128,3,0,1972,BALKRISHNA B. PARANJPE,,Maharashtra,UMARKHADI,GEN,IND,,214,M,4,1,FALSE,FALSE,0.41,0,0,,,,1
AEMH111129,3,0,1972,TORASKAR KRISHNAJI,,Maharashtra,MAZGAON,GEN,INC,,30290,M,1,1,FALSE,FALSE,64.85,23414,50.13,,,1,1
AEMH111130,3,0,1972,BHAI SHINGRE,,Maharashtra,MAZGAON,GEN,SHS,,6876,M,2,1,FALSE,FALSE,14.72,304,0.65,,,,1
AEMH111131,3,0,1972,MOHANDAS THAKURDAS,,Maharashtra,MAZGAON,GEN,NCO,,6572,M,3,1,FALSE,FALSE,14.07,4699,10.06,,,,1
AEMH111132,3,0,1972,PAWAR DAMODAR BECHAR,,Maharashtra,MAZGAON,GEN,RPI,,1873,M,4,1,FALSE,FALSE,4.01,776,1.66,,,,1
AEMH111133,3,0,1972,MALWE NAWNATH DADU,,Maharashtra,MAZGAON,GEN,IND,,1097,M,5,1,FALSE,FALSE,2.35,0,0,,,,1
AEMH111134,3,0,1972,KAZI UMAR ABDUL AZIZ,,Maharashtra,NAGPADA,GEN,INC,,21293,M,1,1,FALSE,FALSE,37.06,1791,3.12,,,1,1
AEMH111135,3,0,1972,KHWAJA GULAM JILANI,,Maharashtra,NAGPADA,GEN,IND,,19502,M,2,1,FALSE,FALSE,33.94,8128,14.15,,,,1
AEMH111136,3,0,1972,PARAB VAMANRAO GANPATRAO,,Maharashtra,NAGPADA,GEN,BJS,,11374,M,3,1,FALSE,FALSE,19.79,7211,12.55,,,,1
AEMH111137,3,0,1972,SHINDE MANOHAR SHANKARRAO,,Maharashtra,NAGPADA,GEN,IND,,4163,M,4,1,FALSE,FALSE,7.24,3377,5.88,,,,1
AEMH111138,3,0,1972,S. M. MOHAMED MAHMOOD,,Maharashtra,NAGPADA,GEN,RPK,,786,M,5,1,FALSE,FALSE,1.37,500,0.87,,,,1
AEMH111139,3,0,1972,KHWAJA MOHAMED ARIF,,Maharashtra,NAGPADA,GEN,IND,,286,M,6,1,FALSE,FALSE,0.5,229,0.4,,,,1
AEMH111140,3,0,1972,MOHAMED UMAR USMAN KHAN,,Maharashtra,NAGPADA,GEN,IND,,57,M,7,1,FALSE,FALSE,0.1,0,0,,,,1
AEMH111142,3,0,1972,LAKH NI JIVANLAL MULCHAND,,Maharashtra,KHETWADI,GEN,BJS,,9171,M,2,1,FALSE,FALSE,18.83,4798,9.85,,,,1
AEMH111143,3,0,1972,GANGARAM LAXMAN REDDY,,Maharashtra,KHETWADI,GEN,CPI,,4373,M,3,1,FALSE,FALSE,8.98,1311,2.69,,,,1
AEMH111144,3,0,1972,DWARKADAS VARJLAL VORA,,Maharashtra,KHETWADI,GEN,NCO,,3062,M,4,1,FALSE,FALSE,6.29,496,1.02,,,,1
AEMH111145,3,0,1972,BABA DINANATH KALGUTKAR,,Maharashtra,KHETWADI,GEN,SOP,,2566,M,5,1,FALSE,FALSE,5.27,2107,4.33,,,,1
AEMH111146,3,0,1972,ABDUL RASULMIYA MALIK,,Maharashtra,KHETWADI,GEN,IND,,459,M,6,1,FALSE,FALSE,0.94,0,0,,,,1
AEMH111147,3,0,1972,HARISHKUMAR N. TRIVEDI,,Maharashtra,WALKESHWAR,GEN,INC,,36416,M,1,1,FALSE,FALSE,59.85,11985,19.7,,,1,1
AEMH111148,3,0,1972,J. NAVICHANDRA MEHTA,,Maharashtra,WALKESHWAR,GEN,BJS,,24431,M,2,1,FALSE,FALSE,40.15,0,0,,,,1
AEMH111149,3,0,1972,HOSHING VASANT RANGNATH,,Maharashtra,BYCULLA,GEN,INC,,25049,M,1,1,FALSE,FALSE,45.97,2890,5.3,,,1,1
AEMH111151,3,0,1972,RAVINDRANATH N. KULKARNI,,Maharashtra,BYCULLA,GEN,IND,,4874,M,3,1,FALSE,FALSE,8.94,2466,4.53,,,,1
AEMH111152,3,0,1972,ANSARI MD. M. BASHIR,,Maharashtra,BYCULLA,GEN,CPM,,2408,M,4,1,FALSE,FALSE,4.42,0,0,,,,1
AEMH111153,3,0,1972,RAMCHANDER A. KHAIRE,,Maharashtra,LOVEGROVE,SC,INC,,46402,M,1,1,FALSE,FALSE,66.65,35412,50.86,,,1,1
AEMH111154,3,0,1972,NARENDRA DEVDAS JADHAV,,Maharashtra,LOVEGROVE,SC,SHS,,10990,M,2,1,FALSE,FALSE,15.79,5724,8.22,,,,1
AEMH111155,3,0,1972,HARI PUNJAJI JADHAV,,Maharashtra,LOVEGROVE,SC,CPI,,5266,M,3,1,FALSE,FALSE,7.56,2319,3.33,,,,1
AEMH111156,3,0,1972,RAGHUNATH N. CHAVAN,,Maharashtra,LOVEGROVE,SC,NCO,,2947,M,4,1,FALSE,FALSE,4.23,173,0.25,,,,1
AEMH111157,3,0,1972,RAM AURANGABADKAR,,Maharashtra,LOVEGROVE,SC,RPK,,2774,M,5,1,FALSE,FALSE,3.98,1530,2.2,,,,1
AEMH111158,3,0,1972,S. RAMACHANDRA MORE,,Maharashtra,LOVEGROVE,SC,CPM,,1244,M,6,1,FALSE,FALSE,1.79,0,0,,,,1
AEMH111159,3,0,1972,SHARAD SHANKAR DIGHE,,Maharashtra,WORLI,GEN,INC,,38000,M,1,1,FALSE,FALSE,53.91,24874,35.29,,,1,1
AEMH111160,3,0,1972,NALAWADE DATTA,,Maharashtra,WORLI,GEN,SHS,,13126,M,2,1,FALSE,FALSE,18.62,6341,9,,,,1
AEMH111161,3,0,1972,MANI SHANKAR N. KAVTHE,,Maharashtra,WORLI,GEN,CPI,,6785,M,3,1,FALSE,FALSE,9.63,705,1,,,,1
AEMH111162,3,0,1972,BAPU CHANDRA SEN KAMBLE,,Maharashtra,WORLI,GEN,IND,,6080,M,4,1,FALSE,FALSE,8.63,1946,2.76,,,,1
AEMH111164,3,0,1972,ANANDRAO RAVJI MANE,,Maharashtra,WORLI,GEN,RPK,,1825,M,6,1,FALSE,FALSE,2.59,1493,2.12,,,,1
AEMH111165,3,0,1972,PRAKASH H. BHOGA,,Maharashtra,WORLI,GEN,NCO,,332,M,7,1,FALSE,FALSE,0.47,206,0.29,,,,1
